tiempo,Salida,Entrada
792.70,4.7796,10.0
792.80,4.5999,10.0
792.90,4.6811,10.0
793.00,4.5724,10.0
793.10,4.7452,10.0
793.20,4.8020,10.0
793.30,4.6323,10.0
793.40,4.6148,10.0
793.50,4.8582,10.0
793.60,4.7416,10.0
793.70,4.6833,10.0
793.80,4.7872,10.0
793.90,4.6664,10.0
794.00,4.6597,10.0
794.10,4.6903,10.0
794.20,4.7119,10.0
794.30,4.7614,10.0
794.40,4.5976,10.0
794.50,4.7864,10.0
794.60,5.0315,10.0
794.70,4.4955,10.0
794.80,4.8106,10.0
794.90,4.7450,10.0
795.00,4.7312,10.0
795.10,4.8393,10.0
795.20,4.6901,10.0
795.30,4.7503,10.0
795.40,4.6314,10.0
795.50,4.6586,10.0
795.60,4.7834,10.0
795.70,4.5868,10.0
795.80,4.6380,10.0
795.90,4.6607,10.0
796.00,4.7696,10.0
796.10,4.8518,10.0
796.20,4.8540,10.0
796.30,4.9457,10.0
796.40,4.7121,10.0
796.50,4.5899,10.0
796.60,4.6496,10.0
796.70,4.7417,10.0
796.80,4.7948,10.0
796.90,4.7802,10.0
797.00,4.7302,10.0
797.10,4.6729,10.0
797.20,4.8021,10.0
797.30,4.8414,10.0
797.40,4.6852,10.0
797.50,4.5953,10.0
797.60,4.7600,10.0
797.70,4.6223,10.0
797.80,4.7423,10.0
797.90,4.7084,10.0
798.00,4.9153,10.0
798.10,4.8630,10.0
798.20,4.7623,10.0
798.30,4.6831,10.0
798.40,4.6744,10.0
798.50,4.9200,10.0
798.60,4.9189,10.0
798.70,4.6515,10.0
798.80,4.8639,10.0
798.90,4.6777,10.0
799.00,4.8517,10.0
799.10,4.7547,10.0
799.20,4.6778,10.0
799.30,4.7908,10.0
799.40,4.7881,10.0
799.50,4.7721,10.0
799.60,4.8343,10.0
799.70,4.9171,10.0
799.80,4.6489,10.0
799.90,4.7288,10.0
800.00,4.6078,10.0
800.10,4.8084,10.0
800.20,4.7203,10.0
800.30,4.5813,10.0
800.40,4.7043,10.0
800.50,4.5189,10.0
800.60,4.8963,10.0
800.70,4.8186,10.0
800.80,4.7329,10.0
800.90,4.8497,10.0
801.00,4.7166,10.0
801.10,4.9150,10.0
801.20,4.9291,10.0
801.30,4.8629,10.0
801.40,4.9543,10.0
801.50,4.7572,10.0
801.60,4.8267,10.0
801.70,4.8471,10.0
801.80,4.7110,10.0
801.90,4.7857,10.0
802.00,4.6426,10.0
802.10,4.9719,10.0
802.20,4.5385,10.0
802.30,4.8367,10.0
802.40,4.7452,10.0
802.50,4.9115,10.0
802.60,4.8669,10.0
802.70,4.6254,10.0
802.80,4.6909,10.0
802.90,4.7629,10.0
803.00,5.0202,10.0
803.10,4.8051,10.0
803.20,5.0989,10.0
803.30,4.8314,10.0
803.40,4.8266,10.0
803.50,4.7108,10.0
803.60,4.8528,10.0
803.70,4.7323,10.0
803.80,4.8199,10.0
803.90,4.9413,10.0
804.00,4.8828,10.0
804.10,4.7495,10.0
804.20,4.7401,10.0
804.30,4.8091,10.0
804.40,4.6312,10.0
804.50,4.7550,10.0
804.60,4.6005,10.0
804.70,4.7133,10.0
804.80,4.7498,10.0
804.90,4.8118,10.0
805.00,4.7928,10.0
805.10,4.7397,10.0
805.20,4.6601,10.0
805.30,4.7135,10.0
805.40,4.9005,10.0
805.50,4.9747,10.0
805.60,4.8382,10.0
805.70,4.6806,10.0
805.80,4.8739,10.0
805.90,4.8024,10.0
806.00,4.9019,10.0
806.10,4.6286,10.0
806.20,4.6866,10.0
806.30,4.7493,10.0
806.40,4.7075,10.0
806.50,4.9266,10.0
806.60,4.7420,10.0
806.70,4.7541,10.0
806.80,4.7720,10.0
806.90,4.6817,10.0
807.00,4.8959,10.0
807.10,4.6245,10.0
807.20,4.7830,10.0
807.30,4.6878,10.0
807.40,4.8303,10.0
807.50,4.7516,10.0
807.60,4.8653,10.0
807.70,4.9720,10.0
807.80,4.7371,10.0
807.90,4.8005,10.0
808.00,4.8563,10.0
808.10,4.6615,10.0
808.20,4.8232,10.0
808.30,4.8882,10.0
808.40,4.8767,10.0
808.50,4.9060,10.0
808.60,4.7468,10.0
808.70,4.6757,10.0
808.80,4.9203,10.0
808.90,4.7966,10.0
809.00,4.8475,10.0
809.10,4.8089,10.0
809.20,4.6726,10.0
809.30,4.9948,10.0
809.40,4.8721,10.0
809.50,5.0730,10.0
809.60,4.6802,10.0
809.70,4.8556,10.0
809.80,4.7745,10.0
809.90,4.9948,10.0
810.00,4.8307,10.0
810.10,4.9290,10.0
810.20,4.9429,10.0
810.30,4.8646,10.0
810.40,4.7638,10.0
810.50,4.8445,10.0
810.60,4.7863,10.0
810.70,4.8264,10.0
810.80,4.7266,10.0
810.90,4.9282,10.0
811.00,4.7910,10.0
811.10,4.8514,10.0
811.20,4.7966,10.0
811.30,4.9771,10.0
811.40,4.8942,10.0
811.50,4.9092,10.0
811.60,4.8860,10.0
811.70,4.8946,10.0
811.80,4.9212,10.0
811.90,4.8541,10.0
812.00,4.9249,10.0
812.10,4.7039,10.0
812.20,4.7052,10.0
812.30,4.8611,10.0
812.40,4.8789,10.0
812.50,4.7516,10.0
812.60,4.9475,10.0
812.70,4.9025,10.0
812.80,4.8760,10.0
812.90,4.7596,10.0
813.00,4.7762,10.0
813.10,5.0209,10.0
813.20,4.9720,10.0
813.30,4.7971,10.0
813.40,4.7609,10.0
813.50,4.6970,10.0
813.60,4.7923,10.0
813.70,4.9061,10.0
813.80,4.8807,10.0
813.90,4.8126,10.0
814.00,4.7772,10.0
814.10,4.7162,10.0
814.20,4.9210,10.0
814.30,4.9567,10.0
814.40,4.7249,10.0
814.50,4.9696,10.0
814.60,4.9996,10.0
814.70,5.0944,10.0
814.80,4.8872,10.0
814.90,4.7787,10.0
815.00,4.8365,10.0
815.10,4.8880,10.0
815.20,4.9200,10.0
815.30,4.9315,10.0
815.40,5.0343,10.0
815.50,4.8220,10.0
815.60,4.8525,10.0
815.70,4.9103,10.0
815.80,4.8764,10.0
815.90,4.9290,10.0
816.00,4.8862,10.0
816.10,4.7218,10.0
816.20,4.8705,10.0
816.30,4.9965,10.0
816.40,4.8822,10.0
816.50,4.8825,10.0
816.60,4.7684,10.0
816.70,4.9087,10.0
816.80,4.9705,10.0
816.90,4.8595,10.0
817.00,4.8480,10.0
817.10,4.8196,10.0
817.20,4.9730,10.0
817.30,4.8419,10.0
817.40,5.0064,10.0
817.50,5.0833,10.0
817.60,4.8422,10.0
817.70,5.0159,10.0
817.80,4.8565,10.0
817.90,4.9104,10.0
818.00,4.8349,10.0
818.10,4.9035,10.0
818.20,5.0308,10.0
818.30,4.9813,10.0
818.40,4.8658,10.0
818.50,5.0927,10.0
818.60,4.7944,10.0
818.70,4.8470,10.0
818.80,5.0028,10.0
818.90,4.9293,10.0
819.00,5.0864,10.0
819.10,4.8135,10.0
819.20,4.9964,10.0
819.30,5.0129,10.0
819.40,4.9656,10.0
819.50,4.8457,10.0
819.60,4.7298,10.0
819.70,4.9942,10.0
819.80,5.1227,10.0
819.90,4.9086,10.0
820.00,4.8174,10.0
820.10,5.0338,10.0
820.20,4.8739,10.0
820.30,4.8697,10.0
820.40,5.2337,10.0
820.50,4.9365,10.0
820.60,4.9164,10.0
820.70,5.0369,10.0
820.80,4.7318,10.0
820.90,5.1241,10.0
821.00,4.8373,10.0
821.10,5.0182,10.0
821.20,4.9768,10.0
821.30,5.1038,10.0
821.40,4.8630,10.0
821.50,4.9973,10.0
821.60,5.0823,10.0
821.70,4.9160,10.0
821.80,4.9994,10.0
821.90,4.9616,10.0
822.00,4.8873,10.0
822.10,4.8400,10.0
822.20,4.7580,10.0
822.30,5.1533,10.0
822.40,4.8733,10.0
822.50,4.9878,10.0
822.60,4.8663,10.0
822.70,4.9550,10.0
822.80,4.7529,10.0
822.90,4.9817,10.0
823.00,4.9132,10.0
823.10,4.7689,10.0
823.20,5.0861,10.0
823.30,4.8785,10.0
823.40,4.8991,10.0
823.50,5.0169,10.0
823.60,4.9567,10.0
823.70,5.1501,10.0
823.80,5.0610,10.0
823.90,5.1372,10.0
824.00,4.8358,10.0
824.10,4.9028,10.0
824.20,5.1068,10.0
824.30,5.0378,10.0
824.40,5.0231,10.0
824.50,4.9734,10.0
824.60,4.9413,10.0
824.70,4.8951,10.0
824.80,5.0973,10.0
824.90,5.0348,10.0
825.00,4.9575,10.0
825.10,5.1586,10.0
825.20,4.9312,10.0
825.30,5.1766,10.0
825.40,4.8416,10.0
825.50,5.1963,10.0
825.60,4.7549,10.0
825.70,5.0674,10.0
825.80,5.0460,10.0
825.90,4.8319,10.0
826.00,4.7711,10.0
826.10,4.9605,10.0
826.20,5.1322,10.0
826.30,4.8954,10.0
826.40,4.9456,10.0
826.50,5.2330,10.0
826.60,4.7005,10.0
826.70,4.9304,10.0
826.80,4.9349,10.0
826.90,4.8041,10.0
827.00,5.0986,10.0
827.10,4.9226,10.0
827.20,5.1472,10.0
827.30,5.0356,10.0
827.40,5.0998,10.0
827.50,4.7445,10.0
827.60,5.0062,10.0
827.70,4.9483,10.0
827.80,5.0188,10.0
827.90,4.8886,10.0
828.00,5.1268,10.0
828.10,5.0207,10.0
828.20,5.0129,10.0
828.30,5.0887,10.0
828.40,4.9798,10.0
828.50,5.0253,10.0
828.60,5.1413,10.0
828.70,5.0352,10.0
828.80,4.8835,10.0
828.90,5.0683,10.0
829.00,4.8821,10.0
829.10,4.8314,10.0
829.20,5.0251,10.0
829.30,5.0953,10.0
829.40,4.9019,10.0
829.50,5.0115,10.0
829.60,4.9423,10.0
829.70,4.9694,10.0
829.80,4.8593,10.0
829.90,4.9667,10.0
830.00,5.1020,10.0
830.10,5.0371,10.0
830.20,5.0596,10.0
830.30,4.9736,10.0
830.40,4.9808,10.0
830.50,5.1541,10.0
830.60,5.0423,10.0
830.70,5.0971,10.0
830.80,4.9355,10.0
830.90,4.9909,10.0
831.00,5.0229,10.0
831.10,4.9134,10.0
831.20,5.0988,10.0
831.30,5.0954,10.0
831.40,5.2563,10.0
831.50,5.1083,10.0
831.60,4.9811,10.0
831.70,5.0769,10.0
831.80,5.2127,10.0
831.90,4.9883,10.0
832.00,5.1181,10.0
832.10,5.1942,10.0
832.20,5.1633,10.0
832.30,5.1477,10.0
832.40,4.9606,10.0
832.50,4.9243,10.0
832.60,5.0249,10.0
832.70,5.1100,10.0
832.80,5.1217,10.0
832.90,4.9654,10.0
833.00,5.2346,10.0
833.10,5.1152,10.0
833.20,5.0313,10.0
833.30,5.0590,10.0
833.40,4.9347,10.0
833.50,4.8777,10.0
833.60,4.9606,10.0
833.70,4.8770,10.0
833.80,5.0299,10.0
833.90,5.2036,10.0
834.00,5.1429,10.0
834.10,5.1155,10.0
834.20,4.9886,10.0
834.30,5.1003,10.0
834.40,5.0769,10.0
834.50,5.0786,10.0
834.60,5.0482,10.0
834.70,4.9920,10.0
834.80,4.9169,10.0
834.90,5.0228,10.0
835.00,5.1695,10.0
835.10,5.0406,10.0
835.20,5.1442,10.0
835.30,4.9840,10.0
835.40,4.9975,10.0
835.50,4.8224,10.0
835.60,5.1283,10.0
835.70,4.9345,10.0
835.80,4.9509,10.0
835.90,5.2182,10.0
836.00,5.1250,10.0
836.10,5.3204,10.0
836.20,4.8407,10.0
836.30,5.2277,10.0
836.40,5.3013,10.0
836.50,5.0792,10.0
836.60,5.1226,10.0
836.70,5.1558,10.0
836.80,5.1337,10.0
836.90,5.1821,10.0
837.00,5.0101,10.0
837.10,5.0379,10.0
837.20,4.9276,10.0
837.30,5.1382,10.0
837.40,4.9566,10.0
837.50,4.9773,10.0
837.60,5.1174,10.0
837.70,5.1288,10.0
837.80,5.2011,10.0
837.90,4.9551,10.0
838.00,4.8079,10.0
838.10,5.0416,10.0
838.20,5.0812,10.0
838.30,4.9630,10.0
838.40,5.0028,10.0
838.50,4.9856,10.0
838.60,4.9409,10.0
838.70,4.9792,10.0
838.80,5.1383,10.0
838.90,5.0791,10.0
839.00,5.1769,10.0
839.10,5.0759,10.0
839.20,5.0578,10.0
839.30,5.0554,10.0
839.40,5.0536,10.0
839.50,5.0812,10.0
839.60,5.1886,10.0
839.70,5.0031,10.0
839.80,5.0393,10.0
839.90,5.0753,10.0
840.00,5.1650,10.0
840.10,5.1874,10.0
840.20,5.1901,10.0
840.30,5.0297,10.0
840.40,4.9670,10.0
840.50,4.9832,10.0
840.60,4.9824,10.0
840.70,5.0960,10.0
840.80,5.1686,10.0
840.90,5.0592,10.0
841.00,4.9368,10.0
841.10,4.7759,10.0
841.20,5.2727,10.0
841.30,5.1486,10.0
841.40,5.0389,10.0
841.50,5.0908,10.0
841.60,5.0126,10.0
841.70,4.9948,10.0
841.80,5.1417,10.0
841.90,5.0682,10.0
842.00,5.0925,10.0
842.10,5.0986,10.0
842.20,5.1411,10.0
842.30,5.0900,10.0
842.40,4.9550,10.0
842.50,5.1253,10.0
842.60,5.0412,10.0
842.70,5.2021,10.0
842.80,5.2097,10.0
842.90,5.1504,10.0
843.00,5.0919,10.0
843.10,5.1940,10.0
843.20,4.9854,10.0
843.30,5.1739,10.0
843.40,5.1206,10.0
843.50,5.2690,10.0
843.60,5.1181,10.0
843.70,5.0271,10.0
843.80,5.1196,10.0
843.90,5.0645,10.0
844.00,5.1682,10.0
844.10,5.1132,10.0
844.20,5.4153,10.0
844.30,5.1456,10.0
844.40,5.0512,10.0
844.50,5.1599,10.0
844.60,5.1672,10.0
844.70,5.3222,10.0
844.80,5.1295,10.0
844.90,4.9978,10.0
845.00,5.0899,10.0
845.10,5.1485,10.0
845.20,5.0726,10.0
845.30,5.0152,10.0
845.40,5.1120,10.0
845.50,5.1681,10.0
845.60,5.1313,10.0
845.70,5.1114,10.0
845.80,5.1447,10.0
845.90,5.1393,10.0
846.00,5.0375,10.0
846.10,5.0864,10.0
846.20,5.2731,10.0
846.30,5.0161,10.0
846.40,5.0213,10.0
846.50,5.1491,10.0
846.60,5.0689,10.0
846.70,5.1915,10.0
846.80,5.1863,10.0
846.90,5.2841,10.0
847.00,5.1135,10.0
847.10,5.2128,10.0
847.20,5.2445,10.0
847.30,5.1333,10.0
847.40,5.0754,10.0
847.50,5.1542,10.0
847.60,5.3179,10.0
847.70,5.1661,10.0
847.80,5.1778,10.0
847.90,5.2663,10.0
848.00,5.0249,10.0
848.10,5.0401,10.0
848.20,5.1091,10.0
848.30,5.3298,10.0
848.40,5.0172,10.0
848.50,5.1713,10.0
848.60,5.1556,10.0
848.70,5.1382,10.0
848.80,5.1639,10.0
848.90,5.1983,10.0
849.00,5.0790,10.0
849.10,5.2704,10.0
849.20,5.1479,10.0
849.30,5.2578,10.0
849.40,5.1490,10.0
849.50,5.1484,10.0
849.60,5.1896,10.0
849.70,5.1812,10.0
849.80,5.0020,10.0
849.90,5.2500,10.0
850.00,5.1907,10.0
850.10,5.1795,10.0
850.20,5.0849,10.0
850.30,5.3496,10.0
850.40,5.3033,10.0
850.50,5.3018,10.0
850.60,5.1529,10.0
850.70,5.1352,10.0
850.80,5.1261,10.0
850.90,5.1533,10.0
851.00,5.1073,10.0
851.10,5.2562,10.0
851.20,5.3391,10.0
851.30,5.1744,10.0
851.40,5.2114,10.0
851.50,5.1514,10.0
851.60,5.0332,10.0
851.70,5.3217,10.0
851.80,5.2715,10.0
851.90,5.2201,10.0
852.00,5.1665,10.0
852.10,5.1679,10.0
852.20,5.2947,10.0
852.30,5.0996,10.0
852.40,5.1218,10.0
852.50,5.1927,10.0
852.60,5.2612,10.0
852.70,5.1792,10.0
852.80,5.0434,10.0
852.90,5.2279,10.0
853.00,5.1051,10.0
853.10,5.2448,10.0
853.20,5.2679,10.0
853.30,5.2684,10.0
853.40,5.3568,10.0
853.50,5.2464,10.0
853.60,5.1483,10.0
853.70,5.0480,10.0
853.80,5.4199,10.0
853.90,5.2358,10.0
854.00,5.2080,10.0
854.10,5.2554,10.0
854.20,5.0294,10.0
854.30,5.0680,10.0
854.40,5.2160,10.0
854.50,5.3275,10.0
854.60,5.1584,10.0
854.70,5.2203,10.0
854.80,5.2116,10.0
854.90,5.0051,10.0
855.00,5.2514,10.0
855.10,5.3695,10.0
855.20,5.2650,10.0
855.30,5.1604,10.0
855.40,5.3105,10.0
855.50,5.1375,10.0
855.60,5.3272,10.0
855.70,4.8982,10.0
855.80,5.2791,10.0
855.90,5.0816,10.0
856.00,4.9979,10.0
856.10,5.1335,10.0
856.20,5.2220,10.0
856.30,5.1736,10.0
856.40,5.2250,10.0
856.50,5.2810,10.0
856.60,5.2956,10.0
856.70,5.3193,10.0
856.80,5.1951,10.0
856.90,5.2543,10.0
857.00,5.4215,10.0
857.10,5.2894,10.0
857.20,5.4370,10.0
857.30,5.2930,10.0
857.40,5.1997,10.0
857.50,5.2009,10.0
857.60,5.2326,10.0
857.70,5.1415,10.0
857.80,5.3178,10.0
857.90,5.2103,10.0
858.00,5.2381,10.0
858.10,5.2292,10.0
858.20,5.2034,10.0
858.30,5.2053,10.0
858.40,5.0642,10.0
858.50,5.3564,10.0
858.60,5.2933,10.0
858.70,5.1701,10.0
858.80,5.3671,10.0
858.90,5.3576,10.0
859.00,5.1824,10.0
859.10,5.2688,10.0
859.20,5.1990,10.0
859.30,5.3632,10.0
859.40,5.0646,10.0
859.50,5.1898,10.0
859.60,5.1356,10.0
859.70,5.1750,10.0
859.80,5.3054,10.0
859.90,5.3400,10.0
860.00,5.0967,10.0
860.10,5.0725,10.0
860.20,5.1566,10.0
860.30,5.1312,10.0
860.40,5.4004,10.0
860.50,5.2598,10.0
860.60,5.2155,10.0
860.70,5.3269,10.0
860.80,5.3026,10.0
860.90,5.3528,10.0
861.00,5.3077,10.0
861.10,5.2930,10.0
861.20,5.1287,10.0
861.30,5.4067,10.0
861.40,5.0807,10.0
861.50,5.2887,10.0
861.60,5.1844,10.0
861.70,5.1798,10.0
861.80,5.1922,10.0
861.90,5.1716,10.0
862.00,5.2156,10.0
862.10,5.2757,10.0
862.20,5.2616,10.0
862.30,5.1672,10.0
862.40,5.3720,10.0
862.50,5.2128,10.0
862.60,5.1156,10.0
862.70,5.1132,10.0
862.80,5.1700,10.0
862.90,5.2949,10.0
863.00,5.3089,10.0
863.10,5.2280,10.0
863.20,5.2462,10.0
863.30,5.2663,10.0
863.40,5.3320,10.0
863.50,5.1940,10.0
863.60,5.1332,10.0
863.70,5.3533,10.0
863.80,5.3367,10.0
863.90,5.3029,10.0
864.00,5.2545,10.0
864.10,5.3710,10.0
864.20,5.1252,10.0
864.30,5.5486,10.0
864.40,5.4024,10.0
864.50,5.2598,10.0
864.60,5.2319,10.0
864.70,5.3532,10.0
864.80,5.2096,10.0
864.90,5.3182,10.0
865.00,5.3824,10.0
865.10,5.2820,10.0
865.20,5.4422,10.0
865.30,5.1729,10.0
865.40,5.2731,10.0
865.50,5.4459,10.0
865.60,5.1939,10.0
865.70,5.1975,10.0
865.80,5.1319,10.0
865.90,5.4029,10.0
866.00,5.0852,10.0
866.10,5.3017,10.0
866.20,5.2966,10.0
866.30,5.4400,10.0
866.40,5.1680,10.0
866.50,5.3121,10.0
866.60,5.2811,10.0
866.70,5.0794,10.0
866.80,5.2995,10.0
866.90,5.4893,10.0
867.00,5.3611,10.0
867.10,5.3113,10.0
867.20,5.3282,10.0
867.30,5.3078,10.0
867.40,5.3473,10.0
867.50,5.3263,10.0
867.60,5.3054,10.0
867.70,5.2470,10.0
867.80,5.2667,10.0
867.90,5.3633,10.0
868.00,5.3610,10.0
868.10,5.3933,10.0
868.20,5.1650,10.0
868.30,5.3140,10.0
868.40,5.3375,10.0
868.50,5.1162,10.0
868.60,5.5036,10.0
868.70,5.3049,10.0
868.80,5.3815,10.0
868.90,5.1158,10.0
869.00,5.2227,10.0
869.10,5.5444,10.0
869.20,5.2154,10.0
869.30,5.4432,10.0
869.40,5.3162,10.0
869.50,5.1978,10.0
869.60,5.4740,10.0
869.70,5.3505,10.0
869.80,5.3278,10.0
869.90,5.3780,10.0
870.00,5.2569,10.0
870.10,5.4658,10.0
870.20,5.1797,10.0
870.30,5.3463,10.0
870.40,5.2591,10.0
870.50,5.3775,10.0
870.60,5.2858,10.0
870.70,5.2579,10.0
870.80,5.3730,10.0
870.90,5.3896,10.0
871.00,5.4942,10.0
871.10,5.2689,10.0
871.20,5.3407,10.0
871.30,5.3008,10.0
871.40,5.3098,10.0
871.50,5.3476,10.0
871.60,5.3899,10.0
871.70,5.2232,10.0
871.80,5.3500,10.0
871.90,5.3182,10.0
872.00,5.4664,10.0
872.10,5.2139,10.0
872.20,5.3371,10.0
872.30,5.5979,10.0
872.40,5.2935,10.0
872.50,5.4054,10.0
872.60,5.5675,10.0
872.70,5.2944,10.0
872.80,5.4973,10.0
872.90,5.3182,10.0
873.00,5.1339,10.0
873.10,5.3384,10.0
873.20,5.3326,10.0
873.30,5.2574,10.0
873.40,5.1658,10.0
873.50,5.4071,10.0
873.60,5.5680,10.0
873.70,5.3444,10.0
873.80,5.4090,10.0
873.90,5.2659,10.0
874.00,5.6187,10.0
874.10,5.3316,10.0
874.20,5.3981,10.0
874.30,5.1832,10.0
874.40,5.2859,10.0
874.50,5.3039,10.0
874.60,5.2768,10.0
874.70,5.3162,10.0
874.80,5.3680,10.0
874.90,5.4849,10.0
875.00,5.3758,10.0
875.10,5.4746,10.0
875.20,5.3973,10.0
875.30,5.5743,10.0
875.40,5.3119,10.0
875.50,5.4314,10.0
875.60,5.2656,10.0
875.70,5.4607,10.0
875.80,5.3846,10.0
875.90,5.3583,10.0
876.00,5.3743,10.0
876.10,5.2650,10.0
876.20,5.1672,10.0
876.30,5.4031,10.0
876.40,5.4004,10.0
876.50,5.5013,10.0
876.60,5.4144,10.0
876.70,5.2715,10.0
876.80,5.3349,10.0
876.90,5.4429,10.0
877.00,5.3379,10.0
877.10,5.1857,10.0
877.20,5.4821,10.0
877.30,5.3732,10.0
877.40,5.5003,10.0
877.50,5.2155,10.0
877.60,5.1806,10.0
877.70,5.3863,10.0
877.80,5.5157,10.0
877.90,5.2553,10.0
878.00,5.4610,10.0
878.10,5.4256,10.0
878.20,5.5748,10.0
878.30,5.6755,10.0
878.40,5.5534,10.0
878.50,5.4953,10.0
878.60,5.3132,10.0
878.70,5.3121,10.0
878.80,5.4031,10.0
878.90,5.2676,10.0
879.00,5.2365,10.0
879.10,5.4306,10.0
879.20,5.3317,10.0
879.30,5.1827,10.0
879.40,5.5418,10.0
879.50,5.4887,10.0
879.60,5.3472,10.0
879.70,5.2454,10.0
879.80,5.4719,10.0
879.90,5.6409,10.0
880.00,5.3335,10.0
880.10,5.3085,10.0
880.20,5.3800,10.0
880.30,5.4313,10.0
880.40,5.3686,10.0
880.50,5.5067,10.0
880.60,5.3084,10.0
880.70,5.4082,10.0
880.80,5.2927,10.0
880.90,5.3306,10.0
881.00,5.4011,10.0
881.10,5.4336,10.0
881.20,5.4359,10.0
881.30,5.3805,10.0
881.40,5.4102,10.0
881.50,5.3142,10.0
881.60,5.3627,10.0
881.70,5.3311,10.0
881.80,5.4471,10.0
881.90,5.4041,10.0
882.00,5.2188,10.0
882.10,5.3627,10.0
882.20,5.5373,10.0
882.30,5.3113,10.0
882.40,5.5066,10.0
882.50,5.6105,10.0
882.60,5.5720,10.0
882.70,5.3347,10.0
882.80,5.3360,10.0
882.90,5.3475,10.0
883.00,5.5926,10.0
883.10,5.3645,10.0
883.20,5.1165,10.0
883.30,5.4332,10.0
883.40,5.4867,10.0
883.50,5.4816,10.0
883.60,5.6105,10.0
883.70,5.2129,10.0
883.80,5.4045,10.0
883.90,5.3820,10.0
884.00,5.6196,10.0
884.10,5.4906,10.0
884.20,5.5144,10.0
884.30,5.4386,10.0
884.40,5.4419,10.0
884.50,5.3396,10.0
884.60,5.5248,10.0
884.70,5.5911,10.0
884.80,5.2914,10.0
884.90,5.4869,10.0
885.00,5.5861,10.0
885.10,5.1714,10.0
885.20,5.4688,10.0
885.30,5.4003,10.0
885.40,5.3584,10.0
885.50,5.3727,10.0
885.60,5.3763,10.0
885.70,5.4568,10.0
885.80,5.5549,10.0
885.90,5.5295,10.0
886.00,5.4023,10.0
886.10,5.4694,10.0
886.20,5.4936,10.0
886.30,5.5215,10.0
886.40,5.6535,10.0
886.50,5.4594,10.0
886.60,5.3126,10.0
886.70,5.4805,10.0
886.80,5.4497,10.0
886.90,5.3873,10.0
887.00,5.4296,10.0
887.10,5.5263,10.0
887.20,5.4029,10.0
887.30,5.4785,10.0
887.40,5.6414,10.0
887.50,5.4407,10.0
887.60,5.5739,10.0
887.70,5.5244,10.0
887.80,5.5992,10.0
887.90,5.3133,10.0
888.00,5.4954,10.0
888.10,5.4070,10.0
888.20,5.5413,10.0
888.30,5.5182,10.0
888.40,5.5913,10.0
888.50,5.4096,10.0
888.60,5.4225,10.0
888.70,5.5450,10.0
888.80,5.5045,10.0
888.90,5.5698,10.0
889.00,5.4093,10.0
889.10,5.4551,10.0
889.20,5.4669,10.0
889.30,5.3881,10.0
889.40,5.4139,10.0
889.50,5.4645,10.0
889.60,5.4725,10.0
889.70,5.4508,10.0
889.80,5.5902,10.0
889.90,5.3482,10.0
890.00,5.8431,10.0
890.10,5.3813,10.0
890.20,5.5166,10.0
890.30,5.4254,10.0
890.40,5.4182,10.0
890.50,5.5352,10.0
890.60,5.5147,10.0
890.70,5.3753,10.0
890.80,5.4591,10.0
890.90,5.4290,10.0
891.00,5.5338,10.0
891.10,5.4366,10.0
891.20,5.6734,10.0
891.30,5.3802,10.0
891.40,5.5640,10.0
891.50,5.4137,10.0
891.60,5.5633,10.0
891.70,5.2510,10.0
891.80,5.5021,10.0
891.90,5.5507,10.0
892.00,5.5923,10.0
892.10,5.4722,10.0
892.20,5.4401,10.0
892.30,5.5721,10.0
892.40,5.5515,10.0
892.50,5.4130,10.0
892.60,5.4972,10.0
892.70,5.5269,10.0
892.80,5.4004,10.0
892.90,5.4571,10.0
893.00,5.6970,10.0
893.10,5.5568,10.0
893.20,5.6172,10.0
893.30,5.4576,10.0
893.40,5.4728,10.0
893.50,5.3969,10.0
893.60,5.6508,10.0
893.70,5.4742,10.0
893.80,5.4733,10.0
893.90,5.6145,10.0
894.00,5.3249,10.0
894.10,5.4775,10.0
894.20,5.5913,10.0
894.30,5.5263,10.0
894.40,5.5985,10.0
894.50,5.3701,10.0
894.60,5.5271,10.0
894.70,5.6413,10.0
894.80,5.4538,10.0
894.90,5.5785,10.0
895.00,5.6328,10.0
895.10,5.5932,10.0
895.20,5.4612,10.0
895.30,5.4950,10.0
895.40,5.5671,10.0
895.50,5.6080,10.0
895.60,5.5127,10.0
895.70,5.4912,10.0
895.80,5.5632,10.0
895.90,5.5406,10.0
896.00,5.6356,10.0
896.10,5.3145,10.0
896.20,5.6857,10.0
896.30,5.3865,10.0
896.40,5.4947,10.0
896.50,5.4373,10.0
896.60,5.6216,10.0
896.70,5.5472,10.0
896.80,5.5862,10.0
896.90,5.5711,10.0
897.00,5.4676,10.0
897.10,5.6108,10.0
897.20,5.4411,10.0
897.30,5.5265,10.0
897.40,5.6642,10.0
897.50,5.5267,10.0
897.60,5.7223,10.0
897.70,5.7674,10.0
897.80,5.5654,10.0
897.90,5.4120,10.0
898.00,5.6013,10.0
898.10,5.6356,10.0
898.20,5.5448,10.0
898.30,5.6223,10.0
898.40,5.5686,10.0
898.50,5.6974,10.0
898.60,5.6091,10.0
898.70,5.6274,10.0
898.80,5.5800,10.0
898.90,5.2978,10.0
899.00,5.4961,10.0
899.10,5.5128,10.0
899.20,5.5268,10.0
899.30,5.5530,10.0
899.40,5.6065,10.0
899.50,5.6066,10.0
899.60,5.6796,10.0
899.70,5.5680,10.0
899.80,5.4121,10.0
899.90,5.4250,10.0
900.00,5.5325,10.0
900.10,5.2913,10.0
